date,指数多头,量能,宽度,涨跌停,fwd1,fwd5
2024-08-23,0.0,0.8,0.1434,0.7188,0.011073718508232577,0.03697429233474869
2024-08-26,0.0,0.8,0.1824,0.8219,-0.01344844395953182,0.008629843560895356
2024-08-27,0.0,0.8,0.1476,0.6538,0.005166698532328429,0.0324345508383268
2024-08-28,0.0,0.8,0.1714,0.806,0.01457944525981758,0.021120642384413246
2024-08-29,0.0,0.8,0.2808,0.9091,0.019392023403411285,0.01548496750509809
2024-08-30,0.0,0.8,0.4786,0.9865,-0.016562769139230382,-0.022154376324718505
2024-09-02,0.5,0.8,0.3421,0.3429,0.009835192902458267,-0.008096983144814995
2024-09-03,0.5,0.8001,0.4237,0.8649,-0.005848395837462883,-0.012403265602466185
2024-09-04,0.5,0.8,0.385,0.5915,0.008979871952428109,-0.010923500013673815
2024-09-05,0.5,0.8,0.4963,0.8592,-0.01839213696729436,-0.022182075334265083
2024-09-06,0.5,0.8,0.3182,0.5625,-0.002424991674925714,-0.016955696749115456
2024-09-09,0.5,0.8,0.3077,0.7746,0.005451059068384501,-0.021035631259974985
2024-09-10,0.0,0.8,0.3779,0.6447,-0.004358808759413302,-0.004427545914673647
2024-09-11,0.5,0.8,0.3366,0.5645,-0.0025052617915179987,-0.0033638533933204595
2024-09-12,0.5,0.8,0.3427,0.8519,-0.013145501387237468,0.0011066751746138248
2024-09-13,0.5,0.8,0.25,0.5476,-0.006565233055885855,0.05024441823915016
2024-09-18,0.5,0.8,0.2217,0.6508,0.022508489892984596,0.07007786359828305
2024-09-19,0.0,0.8,0.427,0.9339,-0.0032950427977016528,0.08338349946104406
2024-09-20,0.0,0.8,0.3889,0.8529,0.001969118089954369,0.14092600863798377
2024-09-23,0.0,0.8,0.4056,0.7722,0.035292696057063644,0.268523992683376
2024-09-24,0.5,0.8,0.778,0.9787,0.012195384783039387,0.32606578086861737
2024-09-25,0.5,0.8,0.8476,0.92,0.03522263537334114,0.1931322482560609
2024-09-26,1.0,0.8001,0.9492,0.9891,0.049643648049118694,0.1540231106821075
2024-09-27,1.0,0.8,0.9881,0.9881,0.11402655089108915,0.06018349949033541
2024-09-30,1.0,0.8,0.9972,0.9982,0.08225482950495056,-0.018537455339819764
2024-10-08,1.0,0.8,0.9958,0.9932,-0.08927372039603965,-0.10730799492695942
2024-10-09,1.0,0.8,0.9873,0.0442,0.0012895449504950474,-0.01394056382994957
2024-10-10,1.0,0.8,0.9887,0.6127,-0.035708327063947776,-0.018523956343005854
2024-10-11,1.0,0.8,0.9806,0.5287,0.03130763116214608,0.05150684443335529
2024-10-14,1.0,0.8,0.9873,0.9709,-0.015632090081171945,0.037822716058387496
2024-10-15,1.0,0.8,0.9746,0.5826,0.005979931116389281,0.0656598057507165
2024-10-16,1.0,0.8,0.9681,0.9417,-0.003364640015832032,0.06311623115518805
2024-10-17,0.5,0.8,0.9441,0.6522,0.03309632535127638,0.06563253607583519
2024-10-18,0.5,0.8,0.9727,1.0,0.017886371858301997,0.055013710543196925
2024-10-21,0.5,0.8,0.962,0.9879,0.010771203443499244,0.0617586808298618
2024-10-22,1.0,0.8,0.9768,1.0,0.0035788036809816237,0.03061548751548604
2024-10-23,1.0,0.8,0.9756,0.9462,-0.0010056896142431881,0.02820431132278678
2024-10-24,1.0,0.8001,0.9574,0.9597,0.02280171696993638,0.04565818209090766
2024-10-25,1.0,0.8,0.9622,0.9949,0.024393977650316367,-0.008682669964974243
2024-10-28,1.0,0.8,0.9598,0.9971,-0.018876440181925913,-0.012318529347775664
2024-10-29,1.0,0.8,0.8599,0.5957,0.0012308811548349397,0.03692668391049292
2024-10-30,1.0,0.8,0.7441,0.9418,0.015952338473704808,0.04287285834073251
2024-10-31,1.0,0.8,0.7413,0.9462,-0.03035132839066823,0.052629821393328946
2024-11-01,1.0,0.8,0.4943,0.3032,0.02063680288651648,0.08834340469522028
2024-11-04,1.0,0.8,0.6545,0.8008,0.03004179952550423,0.0910393743051201
2024-11-05,1.0,0.8,0.8691,0.9953,0.006972360814551104,0.04905596757603492
2024-11-06,1.0,0.8,0.8657,0.9578,0.025457437154150275,0.04349989497370532
2024-11-07,1.0,0.8001,0.9366,0.9549,0.0025468737154150656,-0.011797513304521057
2024-11-08,1.0,0.8,0.9357,0.8902,0.02316505434782612,-0.03395026059922057
2024-11-11,1.0,0.8,0.9511,0.9228,-0.009594408695652312,-0.07716334093320865
2024-11-12,1.0,0.8,0.9307,0.84,0.00163917391304369,-0.04469720067350025
2024-11-13,1.0,0.8,0.9216,0.767,-0.028883860671936712,-0.025124228328154308
2024-11-14,1.0,0.8,0.7219,0.2917,-0.019927434782608833,0.0071017323506514796
2024-11-15,1.0,0.8,0.4425,0.3474,-0.022602893083003894,-0.00845042608490243
2024-11-18,0.5,0.8,0.2705,0.4688,0.025248861264821842,0.028336439604738972
2024-11-19,0.5,0.8,0.4421,0.867,0.02216152124086146,-0.002092835078815858
2024-11-20,0.5,0.8,0.6103,0.9788,0.0032178197984586987,-0.0075707831911919765
2024-11-21,0.5,0.8,0.5918,0.9259,-0.03506219557487156,-0.008761086973071763
2024-11-22,0.5,0.8,0.2603,0.1831,0.013658910707230243,0.04377874432439932
2024-11-25,0.5,0.8,0.3688,0.8519,-0.005089049575350724,0.051900765625322975
2024-11-26,0.5,0.8,0.3136,0.5323,0.016550430377247016,0.059648711908941277
2024-11-27,0.5,0.8,0.3851,0.8276,0.0020145763381391735,0.028756439151192748
2024-11-28,0.5,0.8,0.4191,0.8843,0.016083566350710843,0.040550994578818056
2024-11-29,0.5,0.8,0.5129,0.9139,0.021546558649289116,0.03488793268807422
2024-12-02,0.5,0.8,0.6635,0.9668,0.002239128949447,0.012218616780775182
2024-12-03,1.0,0.8,0.6738,0.9071,-0.01308538460019737,0.017607891049652658
2024-12-04,1.0,0.8,0.5356,0.7459,0.013502539873667452,0.04586093462077079
2024-12-05,1.0,0.8,0.6287,0.9241,0.010553665219107833,0.04357045998394815
2024-12-06,1.0,0.8,0.7348,0.9315,-0.0008305132254243786,0.01462495982159906
2024-12-09,1.0,0.8,0.7269,0.7933,0.0075752702329254795,0.009802088418003452
2024-12-10,1.0,0.8,0.7925,0.9219,0.014315485494375446,-0.03244488915836852
2024-12-11,1.0,0.8,0.8599,0.9358,0.01128293133385938,-0.04038555154101353
2024-12-12,1.0,0.8,0.8943,0.9412,-0.017476048539857736,-0.05058856818754087
2024-12-13,1.0,0.8,0.7279,0.5376,-0.005579919297553526,-0.022251118153780114
2024-12-16,1.0,0.8,0.6316,0.7628,-0.034578544198894945,-0.05598408849180492
2024-12-17,1.0,0.8,0.3078,0.1144,0.005991063733228108,-0.012398181520450358
2024-12-18,0.5,0.8,0.346,0.8504,0.0005305540647198015,-0.03677135011438737
2024-12-19,0.5,0.8,0.3392,0.7281,0.011849723668639012,-0.025215278790614803
2024-12-20,0.5,0.8001,0.4101,0.8087,-0.03988805680473362,-0.02983494439100598
2024-12-23,0.5,0.8,0.1874,0.0912,0.00999567245119315,0.0016985868809629157
2024-12-24,0.5,0.8,0.2396,0.7739,-0.018835935712877006,-0.032696237831582264
2024-12-25,0.0,0.8,0.1987,0.4327,0.012534144744626108,-0.032370818107973265
2024-12-26,0.0,0.8,0.2259,0.918,0.007054400907118952,-0.07805302102401646
2024-12-27,0.0,0.8,0.2534,0.8039,-0.00868128450315453,-0.08855724664832987
2024-12-30,0.0,0.8,0.2395,0.5824,-0.024684045149842238,-0.06044432857088844
2024-12-31,0.0,0.8,0.155,0.2545,-0.018505853115141968,-0.03764560205155543
2025-01-02,0.0,0.8,0.1056,0.7174,-0.03526804138746564,-0.01655377028117333
2025-01-03,0.0,0.8001,0.0705,0.1641,-0.004419498226251539,-0.006437925129673339
2025-01-06,0.0,0.8,0.0693,0.4437,0.021895360859282453,0.00012158429598252418
2025-01-07,0.0,0.8,0.0979,0.9312,-0.001017579818683223,0.023397606973515783
2025-01-08,0.0,0.8,0.1149,0.9114,0.003005462751280996,0.021219665634483187
2025-01-09,0.0,0.8,0.1213,0.8716,-0.02534469345941681,0.024301324067353303
2025-01-10,0.0,0.8001,0.0945,0.1515,0.0021533368794326435,0.05240576183553136
2025-01-13,0.0,0.8,0.0937,0.6022,0.04567812884160749,0.06024187152211424
2025-01-14,0.0,0.8,0.2364,0.9958,-0.0031435620322962654,0.013057852049321639
2025-01-15,0.5,0.8001,0.2409,0.8539,0.006032157542339434,0.00684502099291695
2025-01-16,0.5,0.8,0.2993,0.9072,0.0013975734541160634,-3.187982827290714e-05
2025-01-17,0.5,0.8,0.3452,0.7033,0.009615271957463367,0.010334972148279498
2025-01-20,0.5,0.8,0.5039,0.8019,-0.0008577593540762818,-0.008390903966967067
2025-01-21,0.5,0.8,0.4902,0.6625,-0.009257033858267816,0.002384043763038024
2025-01-22,0.5,0.8001,0.4116,0.5402,-0.000839191300925024,0.034164430907819954
2025-01-23,0.5,0.8,0.4331,0.5517,0.011779244833694191,0.04856292562571207
2025-01-24,1.0,0.8,0.5758,0.7217,-0.009097265000983734,0.05429191899709429
2025-01-27,1.0,0.8001,0.5455,0.3597,0.009999044461932005,0.06067284387001681
2025-02-05,1.0,0.8,0.6341,0.6197,0.022154275231162757,0.06083641039965659
2025-02-06,1.0,0.8,0.7867,0.9774,0.013071953964194583,0.02785149911478535
2025-02-07,1.0,0.8,0.8573,0.9889,0.017307264607515194,0.017687949518529145
2025-02-10,1.0,0.8,0.8926,0.9822,-0.0030999925240999815,0.012737256581947687
2025-02-11,1.0,0.8,0.8719,0.8966,0.01015479657682472,-0.007515179619357104
2025-02-12,1.0,0.8,0.8867,0.99,-0.009627880582333326,0.003652590964260849
2025-02-13,1.0,0.8,0.8451,0.6505,0.00305454672437544,0.02282854988526206
2025-02-14,1.0,0.8,0.8046,0.875,0.012358423568758603,0.028714418908304395
2025-02-17,1.0,0.8,0.8257,0.9185,-0.023035719850482028,0.019713981055000662
2025-02-18,1.0,0.8,0.5829,0.3117,0.02152139563250044,0.03986215548349681
2025-02-19,1.0,0.8,0.7318,0.9704,0.009294339366515914,0.03240384462980872
2025-02-20,1.0,0.8,0.7594,0.9643,0.008826626204996968,0.021697179080997664
2025-02-21,1.0,0.8,0.7536,0.9677,0.0035010877434586973,-0.018663924915978458
2025-02-24,1.0,0.8,0.7788,0.8304,-0.0037322219161911585,-0.017313003695115348
2025-02-25,1.0,0.8,0.7024,0.8784,0.01419463210702343,-0.0005127526617570988
2025-02-26,1.0,0.8,0.7843,0.9817,-0.0011726663387761072,-0.01216343924417096
2025-02-27,1.0,0.8,0.775,0.8812,-0.03102603974031093,0.006137126650821445
2025-02-28,1.0,0.8,0.4334,0.2717,0.004882521636506709,0.03363430011867474
2025-03-03,1.0,0.8,0.4641,0.6415,0.013300209398348306,0.03433536092638967
2025-03-04,1.0,0.8001,0.5798,0.8776,0.002372506488399484,0.025869566446482528
2025-03-05,0.5,0.8,0.5292,0.9444,0.017331513566653634,0.028071949876410818
2025-03-06,0.5,0.8,0.665,0.9365,-0.004544515139598859,-0.0005046634858577592
2025-03-07,1.0,0.8,0.5741,0.8052,0.0055640815965394275,0.021045928702677852
2025-03-10,1.0,0.8,0.6211,0.902,0.005006582743710686,0.021248761241770886
2025-03-11,1.0,0.8001,0.6394,0.9359,0.004524445361635321,0.022341077777579654
2025-03-12,1.0,0.8,0.6705,0.95,-0.010946555227987376,0.013236353312420457
2025-03-13,1.0,0.8,0.543,0.7297,0.016918971894654078,0.02505575626563683
2025-03-14,1.0,0.8,0.7189,0.9429,0.005763838639937013,-0.0075743604511555596
2025-03-17,1.0,0.8,0.7582,0.8696,0.0060815268225584695,-0.02833165016897543
2025-03-18,1.0,0.8,0.7753,0.8778,-0.004421608447937153,-0.037456689464019144
2025-03-19,1.0,0.8,0.7134,0.9091,0.0005907540758200991,-0.023670397612883254
2025-03-20,1.0,0.8,0.674,0.8736,-0.015452130400628539,-0.027680223445431196
2025-03-21,1.0,0.8,0.5115,0.4088,-0.015272429020223854,-0.02545431784830965
2025-03-24,1.0,0.8,0.3628,0.53,-0.0033666902237927676,-0.020721172351083283
2025-03-25,0.5,0.8,0.3612,0.5083,0.009837837455830334,-0.006404711371510108
2025-03-26,0.5,0.8,0.434,0.9118,-0.0035187133045524455,-0.01333762288503082
2025-03-27,0.5,0.8001,0.4041,0.5392,-0.013198231357927748,-0.016208576860848645
2025-03-28,0.5,0.8,0.2887,0.3333,-0.010489832417582279,-0.12077709929013325
2025-03-31,0.5,0.8,0.1982,0.5111,0.011203482731554137,-0.10694153176008636
2025-04-01,0.0,0.8,0.2908,0.766,0.0027915919168137737,-0.09481037995877972
2025-04-02,0.0,0.8,0.2916,0.7313,-0.006418237983127462,-0.07253328562587569
2025-04-03,0.0,0.8,0.2747,0.5644,-0.11808672748675697,-0.057918656727432793
2025-04-07,0.0,0.8,0.0513,0.0075,0.0050812300902312035,0.08774184689616438
2025-04-08,0.0,0.8,0.0798,0.4308,0.024939495979603876,0.08333651950863086
2025-04-09,0.0,0.8,0.1118,0.9375,0.027470711512061152,0.04279382998601933
2025-04-10,0.0,0.8,0.1496,0.9945,0.009238203921568378,0.021278234587656764
2025-04-11,0.0,0.8,0.1639,0.8525,0.018270851764705887,0.01008253463248443
2025-04-14,0.0,0.8,0.2142,0.9779,0.0010106761419330645,0.00951480452098652
2025-04-15,0.0,0.8,0.2309,0.8764,-0.013417748529988338,0.010388074913178835
2025-04-16,0.5,0.8,0.2169,0.8116,0.006271272584754239,0.03111118499931642
2025-04-17,0.5,0.8,0.251,0.8839,-0.0018255079365080418,0.017316481235460257
2025-04-18,0.5,0.8,0.2459,0.6408,0.017698519302371096,0.021796523942322343
2025-04-21,0.5,0.8,0.356,0.8808,0.0018765901253916528,-0.008588545068900721
2025-04-22,0.5,0.8,0.4068,0.7642,0.006817102923498242,-0.0021625821544074553
2025-04-23,0.5,0.8,0.4959,0.6496,-0.00719111082581303,-0.00012205534719988975
2025-04-24,0.5,0.8001,0.4564,0.6381,0.0025702375722189696,0.03454657132923544
2025-04-25,1.0,0.8,0.5251,0.7339,-0.012564687722756429,0.039431769273613915
2025-04-28,1.0,0.8,0.4264,0.3649,0.008370384181354273,0.06393652428720586
2025-04-29,1.0,0.8,0.5396,0.6,0.008875992730322801,0.04416517206711501
2025-04-30,1.0,0.8,0.6325,0.6901,0.027232411488981256,0.048748404796082
2025-05-06,1.0,0.8,0.8028,0.8974,0.007304441134838635,0.01955246635184804
2025-05-07,1.0,0.8,0.8499,0.8899,0.010714243260883771,0.013603955351304764
2025-05-08,1.0,0.8,0.8529,0.8974,-0.010368370978230845,-0.005854932369242172
2025-05-09,1.0,0.8,0.7904,0.7,0.01330432801007242,0.01021273680394752
2025-05-12,1.0,0.8,0.8186,0.9579,-0.0013645466723860578,0.0064064405978578876
2025-05-13,1.0,0.8,0.8163,0.8375,0.00142739042215978,0.01751592010411951
2025-05-14,1.0,0.8,0.8167,0.9053,-0.008689168568102645,0.01189050394314295
2025-05-15,1.0,0.8,0.7332,0.6792,0.005626350653635148,0.009110431647597617
2025-05-16,1.0,0.8001,0.7295,0.8333,0.009486383255662423,-0.00643580282748879
2025-05-19,1.0,0.8001,0.7654,0.9835,0.009659150767764135,-0.007017878909476805
2025-05-20,1.0,0.8,0.8091,0.875,-0.004109079047083464,-0.014082380744392609
2025-05-21,1.0,0.8,0.7627,0.8652,-0.011412700183429214,-0.012746478117051874
2025-05-22,1.0,0.8,0.6091,0.6076,-0.009866208486855932,0.015302799261824873
2025-05-23,1.0,0.8,0.4616,0.5604,0.008894979217093146,0.012610113308707538
2025-05-26,1.0,0.8,0.5396,0.9341,0.002476001371876757,0.011906004870637865
2025-05-27,0.5,0.8,0.5316,0.9495,-0.0027596627552330943,0.019922954287508787
2025-05-28,0.5,0.8,0.4748,0.8193,0.016674471724454243,0.026547856395013447
2025-05-29,0.5,0.8,0.6203,0.8768,-0.01249214367983742,0.010835459829406924
2025-05-30,0.5,0.8,0.4596,0.5495,0.008193454060809957,0.03650646309612782
2025-06-03,1.0,0.8,0.5042,0.8515,0.010418240429596937,0.020514970829333512
2025-06-04,1.0,0.8,0.588,0.9565,0.003717904578778519,0.01643048983024098
2025-06-05,1.0,0.8001,0.6242,0.8351,0.0011131977143352678,0.015746792682150845
2025-06-06,1.0,0.8,0.6389,0.8947,0.012586435785296946,-0.0024322954716793355
2025-06-09,1.0,0.8,0.7302,0.9596,-0.00736121771218301,-0.0063560978876969765
2025-06-10,1.0,0.8,0.616,0.9531,0.0063741703060424815,7.065598726807565e-05
2025-06-11,1.0,0.8,0.6847,0.8659,0.0030427584908625516,-0.009252952728475816
2025-06-12,1.0,0.8,0.6612,0.9048,-0.016803989132157415,-0.028817012049008883
2025-06-13,1.0,0.8,0.4488,0.5818,0.008603559149329865,-0.017844079545472846
2025-06-16,1.0,0.8,0.5122,0.9176,-0.0009409648158008599,-0.010883435369262173
2025-06-17,1.0,0.8,0.505,0.8312,-0.0030082057584787103,0.009402674841072933
2025-06-18,0.5,0.8,0.4432,0.726,-0.016764101476259285,0.022222635746945718
2025-06-19,0.5,0.8,0.2952,0.4457,-0.0056953272230763075,0.03744359155490162
2025-06-20,0.5,0.8001,0.2532,0.5312,0.015751640572948755,0.048968680285506494
2025-06-23,0.5,0.8,0.3475,0.9565,0.019549058725503388,0.04662015803217501
2025-06-24,0.5,0.8,0.5752,0.8281,0.009654130239060255,0.03107078397734231
2025-06-25,0.5,0.8,0.6613,0.9239,-0.0021236605029580913,0.01670706003850686
2025-06-26,1.0,0.8,0.6131,0.9125,0.0053505259416570805,0.02497748184896076
2025-06-27,1.0,0.8,0.6639,0.7922,0.013477487515210163,0.011431598244054264
2025-06-30,1.0,0.8,0.7441,0.9412,0.004401873225863717,0.004414531970962532
2025-07-01,1.0,0.8,0.7786,0.869,-0.004411240854586662,0.012116906141511175
2025-07-02,1.0,0.8,0.7489,0.7619,0.005993582473597714,0.015541699661295372
2025-07-03,1.0,0.8,0.7841,0.8684,-0.007935972003615954,0.012069377333662645
2025-07-04,1.0,0.8,0.692,0.678,0.006446227360270118,0.024131773238692533
2025-07-07,1.0,0.8,0.7276,0.8913,0.012104150322556517,0.023062900926319463
2025-07-08,1.0,0.8,0.8264,0.9529,-0.0010423751533999992,0.002956757174627178
2025-07-09,1.0,0.8,0.8002,0.9265,0.00255390690041013,0.009896895702085962
2025-07-10,1.0,0.8,0.7985,0.8193,0.003887989215680898,0.016536443688706326
2025-07-11,1.0,0.8,0.8178,0.8072,0.005395813210032685,0.015174580734836685
2025-07-14,1.0,0.8,0.8215,0.7742,-0.007786622297235146,0.022809270668959103
2025-07-15,1.0,0.8,0.7088,0.6207,0.00587009066319899,0.034174699200708814
2025-07-16,1.0,0.8,0.7428,0.8312,0.009145178546424493,0.022838337661509334
2025-07-17,1.0,0.8,0.786,0.9178,0.002543071509251593,0.026027725397265167
2025-07-18,1.0,0.8,0.7702,0.9153,0.012956961253522081,0.025573009522182888
2025-07-21,1.0,0.8,0.8251,0.9795,0.003238825511965082,0.017485313911627776
2025-07-22,1.0,0.8,0.7984,0.9297,-0.005156002914644797,0.016828208678436374
2025-07-23,1.0,0.8001,0.7181,0.6383,0.012291868631792102,0.018042247427878744
2025-07-24,1.0,0.8,0.789,0.9765,0.0020987635838567442,-0.004759758415756377
2025-07-25,1.0,0.8,0.7935,0.6282,0.004968756129999585,-0.001978098193525235
2025-07-28,1.0,0.8,0.8027,0.8312,0.0025909208460488387,0.0049488215406181535
2025-07-29,1.0,0.8,0.7644,0.8793,-0.003968212143496297,0.011458047313570363
2025-07-30,1.0,0.8,0.6962,0.8358,-0.010381340817348872,0.023968625645290675
2025-07-31,1.0,0.8,0.4946,0.6944,0.0048995931252455716,0.03515588064404174
2025-08-01,1.0,0.8,0.5357,0.8438,0.011943891541791762,0.030575819111168245
2025-08-04,1.0,0.8,0.6156,0.9451,0.009084874092040174,0.03324974039821016
2025-08-05,1.0,0.8,0.7029,0.9375,0.008351561015616404,0.02502297398541642
2025-08-06,1.0,0.8,0.7362,0.8632,0.0004306274544538802,0.02366437916363484
2025-08-07,1.0,0.8,0.717,0.8706,0.0004534009556087515,0.005586796465852695
2025-08-08,1.0,0.8,0.6885,0.8987,0.014569470623609915,0.022879177771237158
2025-08-11,1.0,0.8,0.7936,0.87,0.0010505090926942184,0.02367358372768713
2025-08-12,1.0,0.8,0.764,0.8806,0.007015062962304697,0.027868983303130257
2025-08-13,1.0,0.8,0.7636,0.963,-0.017236654683445818,0.028551951883046156
2025-08-14,1.0,0.8,0.5228,0.4537,0.017657506805441647,0.04396878071554511
2025-08-15,1.0,0.8,0.6548,0.9832,0.015357422952888777,0.03302509629813555
2025-08-18,1.0,0.8,0.7493,0.9916,0.005153190794757068,0.028280080579293987
2025-08-19,1.0,0.8,0.7881,0.906,0.007684175133872317,0.025901839730344323
2025-08-20,1.0,0.8,0.8365,0.8712,-0.002506145203724053,-0.005921475550716204
2025-08-21,1.0,0.8,0.8511,0.76,0.006989637415848238,0.0031583078782539964
2025-08-22,1.0,0.8,0.8433,0.9213,0.010693560526487955,-0.00608594175730115
2025-08-25,1.0,0.8,0.873,0.9223,0.0028284385964518766,-0.007059344050274974
2025-08-26,1.0,0.8,0.8769,0.8462,-0.02357403102886302,-0.02613779360207802
2025-08-27,1.0,0.8,0.5721,0.2439,0.00660483340663931,-0.020892715264963946
2025-08-28,1.0,0.8,0.5528,0.9136,-0.002289918478353803,-0.035851590040574366
2025-08-29,1.0,0.8,0.5091,0.7755,0.00970372501591088,-0.01030993256599877
2025-09-01,1.0,0.8,0.5389,0.9485,-0.016439995685329167,-0.006564958251188191
2025-09-02,0.5,0.8,0.4167,0.5955,-0.018315144644320935,0.0006760791227506946
2025-09-03,0.5,0.8,0.2961,0.4141,-0.008774150986811446,0.02182624451786297
2025-09-04,0.5,0.8,0.2473,0.4457,0.024140835229189195,0.04681628960822204
2025-09-05,0.5,0.8,0.3544,0.9623,0.013524430750138539,0.021953702561680055
2025-09-08,0.5,0.8,0.453,0.93,-0.00927093635940024,0.007576333641085897
2025-09-09,0.0,0.8,0.4043,0.8193,0.0024336246026179786,0.028214660460069707
2025-09-10,0.0,0.8,0.4043,0.9452,0.015467522971422731,0.029464241190041207
2025-09-11,0.5,0.8,0.4809,0.9483,-0.00018319460925897424,0.0002766219083103483
2025-09-12,0.5,0.8,0.4544,0.875,-0.0007343508506360008,-0.0043352489186911924
2025-09-15,0.5,0.8,0.4382,0.81,0.011022305474289062,-0.00213853825696364
2025-09-16,0.5,0.8,0.5203,0.9588,0.003651873854012999,-0.02462932740215673
2025-09-17,1.0,0.8,0.5462,0.9333,-0.01332325796836964,-0.012980301171590547
2025-09-18,1.0,0.8,0.3968,0.8442,-0.004792945408323757,-0.003500394342459079
2025-09-19,1.0,0.8,0.3723,0.6598,0.0014703043839703334,-0.006444748035504322
2025-09-22,1.0,0.8,0.3721,0.8384,-0.011765115791374292,0.0012830805313654992
2025-09-23,0.5,0.8,0.3144,0.7037,0.0156386675247131,0.018648087793812218
2025-09-24,0.5,0.8,0.3904,0.8818,-0.0038466450942460373,0.010708861446456774
2025-09-25,0.5,0.8001,0.3781,0.7361,-0.007733480005523208,0.010955221419480798
2025-09-26,0.5,0.8,0.3198,0.4264,0.009259695876580265,0.015631080588418556
2025-09-29,0.5,0.8,0.3912,0.8293,0.005373599797606987,-0.005102784021466689
2025-09-30,0.5,0.8001,0.4195,0.8125,0.00772289625372502,0.00364658197158807
2025-10-09,1.0,0.8,0.4696,0.8026,-0.0036038330214486214,-0.013682421988877036
2025-10-10,1.0,0.8,0.4599,0.6759,-0.0031440596165257517,-0.031462906798719215
2025-10-13,1.0,0.8,0.4077,0.9186,-0.011344098444478923,-0.016111571466126295
2025-10-14,1.0,0.8,0.3699,0.5732,0.014215097635886131,0.011510515862031223
2025-10-15,1.0,0.8,0.462,0.9271,-0.009676489520027975,-0.0039727608048372165
2025-10-16,1.0,0.8,0.3889,0.7467,-0.021566005963019608,0.007891219401038985
2025-10-17,0.0,0.8,0.2628,0.2396,0.012656130099010232,0.037842393812954844
2025-10-20,0.5,0.8,0.3337,0.9196,0.016411832876878973,0.03305673597171954
2025-10-21,0.5,0.8,0.4632,0.9643,-0.0013095782920043986,0.017856727478585244
2025-10-22,0.5,0.8,0.4729,0.8022,0.0021195518565533256,0.022210305682959453
2025-10-23,0.5,0.8,0.5084,0.9048,0.007509797696986897,0.008945189543140053
2025-10-24,1.0,0.8,0.5476,0.76,0.007986610161904162,0.009966508804572172
2025-10-27,1.0,0.8,0.6216,0.7634,0.0014567312311608571,0.009910027096818208
2025-10-28,1.0,0.8001,0.6051,0.7957,0.0029620217627850387,0.0013446516676545173
2025-10-29,1.0,0.8,0.5954,0.8929,-0.01088484867380457,0.005646295078891583
2025-10-30,1.0,0.8,0.4781,0.5357,0.008529663962403511,0.022643873848335883
2025-10-31,1.0,0.8,0.5742,0.7156,0.007930239178669973,0.012716766005920865
2025-11-03,1.0,0.8,0.6264,0.8761,-0.007036949046196783,0.011807894420070575
2025-11-04,1.0,0.8,0.5604,0.8118,0.007270613180786478,0.021396952311705686
2025-11-05,1.0,0.8,0.5983,0.9121,0.00583331831889411,0.00929586821012629
2025-11-06,1.0,0.8,0.6258,0.8119,-0.001260433052262755,0.014560579514783623
2025-11-07,1.0,0.8,0.6065,0.7471,0.007025663303500407,0.012097872249253072
2025-11-10,1.0,0.8,0.6562,0.8624,0.0023735133868008074,0.0074648832693671174
2025-11-11,1.0,0.8,0.6538,0.866,-0.0046631079602085235,-0.004814061526109414
2025-11-12,1.0,0.8,0.6069,0.8478,0.011079968194658951,-0.011774130578349085
2025-11-13,1.0,0.8,0.6556,0.991,-0.0036847369701927812,-0.02981395440173229
2025-11-14,1.0,0.8,0.6146,0.6692,0.0024158929161970377,-0.06253957613936378
2025-11-17,1.0,0.8,0.591,0.85,-0.009843377980551793,-0.05087100454517124
2025-11-18,1.0,0.8001,0.4905,0.5741,-0.011624232742037721,-0.028176717932236306
2025-11-19,1.0,0.8,0.3531,0.6091,-0.007377051664837486,-0.01991609514355852
2025-11-20,0.5,0.8,0.2932,0.5581,-0.037291730780577126,-0.009518857883610288
2025-11-21,0.5,0.8,0.1352,0.0754,0.014892965351404053,0.04125594111316433
2025-11-24,0.5,0.8,0.1729,0.704,0.013831905652561316,0.03235640459733702
2025-11-25,0.0,0.8,0.2367,0.9314,-0.0032229117020476927,0.013160727063184385
2025-11-26,0.0,0.8,0.2182,0.8085,0.003153206257336727,0.009310476149936076
2025-11-27,0.0,0.8,0.2306,0.7439,0.012059354044422932,-0.0013794937694014964
2025-11-28,0.0,0.8,0.3007,0.9278,0.006218751214248419,0.0012479397948921278
2025-12-01,0.5,0.8,0.3707,0.8667,-0.005019326584751793,0.004213039350425385
2025-12-02,0.5,0.8,0.3346,0.8116,-0.0070109009045593584,0.0026920253186826226
2025-12-03,0.5,0.8,0.2891,0.6463,-0.007471549804132005,0.01092628415090191
2025-12-04,0.5,0.8,0.2521,0.4884,0.014722146065298647,0.001993041982203847
2025-12-05,0.5,0.8,0.3448,0.8857,0.009198571350113705,-0.009712166868036776
2025-12-08,0.5,0.8,0.4167,0.9398,-0.0065263569720052095,-0.020782609655075612
2025-12-09,0.5,0.8,0.3675,0.7067,0.0011436760274006197,-0.030163146850868183
2025-12-10,0.5,0.8,0.3815,0.8052,-0.01624221601781073,-0.02232541210032979
2025-12-11,1.0,0.8,0.2886,0.2869,0.0028682367595394,-0.0032945525078781346
2025-12-12,1.0,0.8,0.3361,0.7083,-0.002083274867827112,0.008922083370955347
2025-12-15,0.5,0.8,0.3289,0.697,-0.01604346374865373,0.017603847354723978
2025-12-16,0.5,0.8,0.2572,0.3729,0.009234416809628998,0.03058791120146931
